"ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME","DEG_status","gene_label"
"146760",338.486029225816,-0.0109157586882355,0.0667202400521286,0.00164649105125472,0.152552498216767,"RTN4RL1","reticulon 4 receptor like 1","Not_significant","RTN4RL1"
"25791",55.3506379676012,0.00047000858799033,0.0652166302573391,0.0016622588199208,0.152552498216767,"NGEF","neuronal guanine nucleotide exchange factor","Not_significant","NGEF"
"399",431.947688037212,1.66939595772813,0.805215013836795,0.00163885254333342,0.152552498216767,"RHOH","ras homolog family member H","Not_significant","RHOH"
"4148",310.887170795883,-0.0149012742775988,0.0678450531275883,0.00165631291144789,0.152552498216767,"MATN3","matrilin 3","Not_significant","MATN3"
"4493",515.259882388375,0.00187456524749812,0.0650398172183427,0.00168190428507802,0.152552498216767,"MT1E","metallothionein 1E","Not_significant","MT1E"
"57106",566.811155836505,-0.0424577351760297,0.0866981275205811,0.00166460512857152,0.152552498216767,"NAT14","N-acetyltransferase 14 (putative)","Not_significant","NAT14"
"84433",459.755724035471,1.41628122093331,0.695484068248375,0.00168082539393893,0.152552498216767,"CARD11","caspase recruitment domain family member 11","Not_significant","CARD11"
"930",83.8123025785208,4.5057083275263,0.773649175036442,0.00162248174653368,0.152552498216767,"CD19","CD19 molecule","Not_significant","CD19"
"114569",484.996334792277,-0.00313970049333102,0.0654395343867621,0.00174400655278041,0.15625848666546,"MAL2","mal, T cell differentiation protein 2","Not_significant","MAL2"
"257144",169.664057145018,1.51423696069439,0.746725791932218,0.00174526193164764,0.15625848666546,"GCSAM","germinal center associated signaling and motility","Not_significant","GCSAM"
"440352",59.7843716524305,1.24323072037327,0.626052064304327,0.00175179845688747,0.15625848666546,"SNX29P2","sorting nexin 29 pseudogene 2","Not_significant","SNX29P2"
"3675",5447.45717066592,-0.0155033047605096,0.06804613303387,0.0017621895522047,0.15632170505684,"ITGA3","integrin subunit alpha 3","Not_significant","ITGA3"
"121355",121.449098378326,1.84811129846099,0.904424982879538,0.00181109547518181,0.159461237443459,"GTSF1","gametocyte specific factor 1","Not_significant","GTSF1"
"1901",1038.29668437516,1.02411173187864,0.526553854709795,0.00182721145413688,0.159461237443459,"S1PR1","sphingosine-1-phosphate receptor 1","Not_significant","S1PR1"
"7915",1427.45928842112,1.07242238168316,0.546067098937569,0.00182429445381361,0.159461237443459,"ALDH5A1","aldehyde dehydrogenase 5 family member A1","Not_significant","ALDH5A1"
"10411",729.62666252585,-0.0206193874680527,0.0700859530874745,0.00187158966724307,0.162455995578707,"RAPGEF3","Rap guanine nucleotide exchange factor 3","Not_significant","RAPGEF3"
"9734",459.809691126175,0.893128493033258,0.465566357353063,0.00188804405150616,0.163007867441534,"HDAC9","histone deacetylase 9","Not_significant","HDAC9"
"115361",3654.39136143029,1.22997721944522,0.631342331085962,0.00192975825376897,0.165723122378192,"GBP4","guanylate binding protein 4","Not_significant","GBP4"
"1370",20.1060526338976,0.00997179303143264,0.0664697937416593,0.00198762247766665,0.168462679623702,"CPN2","carboxypeptidase N subunit 2","Not_significant","CPN2"
"26148",108.56687526032,0.496656487439654,0.265395209231578,0.00199236543401042,0.168462679623702,NA,NA,"Not_significant","26148"
"3426",5875.5396182779,1.76218975629819,0.882696826781298,0.00199764837126121,0.168462679623702,"CFI","complement factor I","Not_significant","CFI"
"5891",1909.0692199152,-0.0261611701128585,0.0730085057560593,0.00200339637582848,0.168462679623702,"MOK","MOK protein kinase","Not_significant","MOK"
"64131",3160.86490691265,-0.0177376136357957,0.0689204334885844,0.00204018490962691,0.170667281688738,"XYLT1","xylosyltransferase 1","Not_significant","XYLT1"
"64078",165.130167612719,-0.0104883230150981,0.0666166618385218,0.00206204493774706,0.171606781030548,"SLC28A3","solute carrier family 28 member 3","Not_significant","SLC28A3"
"8710",38.8047925797361,-0.00630787721269219,0.0658630740162836,0.00207882644520892,0.172116169014862,"SERPINB7","serpin family B member 7","Not_significant","SERPINB7"
"10178",229.547523070204,1.65740164178743,0.857444122330636,0.00215058659772969,0.172400589240846,"TENM1","teneurin transmembrane protein 1","Not_significant","TENM1"
"144132",444.967860753836,0.813125359377953,0.443283600948266,0.00215700954020755,0.172400589240846,"DNHD1","dynein heavy chain domain 1","Not_significant","DNHD1"
"23209",101.250614145644,1.99570757729185,1.01102863288184,0.00213183588600799,0.172400589240846,"MLC1","modulator of VRAC current 1","Not_significant","MLC1"
"389643",176.071818305245,2.14836314026152,1.07934876579341,0.00212682344957618,0.172400589240846,"NUGGC","nuclear GTPase, germinal center associated","Not_significant","NUGGC"
"5754",2486.51048740456,-0.0363215731348442,0.0805242104618847,0.00210008784858124,0.172400589240846,"PTK7","protein tyrosine kinase 7 (inactive)","Not_significant","PTK7"
"63908",727.70900615483,-0.402163172188726,0.233570356738032,0.00213775755520441,0.172400589240846,"NAPB","NSF attachment protein beta","Not_significant","NAPB"
"90865",2234.44000072173,1.12479494500006,0.59688246672907,0.0021384069724201,0.172400589240846,"IL33","interleukin 33","Not_significant","IL33"
"50615",219.393924699147,1.59104610673504,0.828089992126191,0.00216870059343633,0.172481138330194,"IL21R","interleukin 21 receptor","Not_significant","IL21R"
"2196",118.37535726327,-0.015549243654063,0.0681432274144771,0.00222656771571914,0.176215371422968,"FAT2","FAT atypical cadherin 2","Not_significant","FAT2"
"10057",3407.37842089278,-0.0541322743889327,0.102045324426651,0.00230767299240518,0.181743319328691,"ABCC5","ATP binding cassette subfamily C member 5","Not_significant","ABCC5"
"64847",2470.17673702445,-0.598002147690147,0.426537426236355,0.00234447452134091,0.183707232620368,"SPATA20","spermatogenesis associated 20","Not_significant","SPATA20"
"654",198.995836436244,1.10967730741572,0.611121962898693,0.00235536681030759,0.183707232620368,"BMP6","bone morphogenetic protein 6","Not_significant","BMP6"
"5519",1771.84242227279,0.717736422724569,0.404802873680047,0.00239176929925731,0.185649592963987,"PPP2R1B","protein phosphatase 2 scaffold subunit Abeta","Not_significant","PPP2R1B"
"212",41.9146333042473,-0.0087283733532787,0.0662826016573264,0.00253229183426392,0.191046035813976,"ALAS2","5'-aminolevulinate synthase 2","Not_significant","ALAS2"
"23180",1569.15095635478,0.857562144442654,0.487221668531852,0.00253009615344094,0.191046035813976,"RFTN1","raftlin, lipid raft linker 1","Not_significant","RFTN1"
"25845",940.145694603434,-0.0271974653972302,0.0736067252428896,0.00251109781516823,0.191046035813976,"SLC9A3-OT1","SLC9A3 3' UTR overlapping transcript 1","Not_significant","SLC9A3-OT1"
"27334",213.865765348828,1.65156806373688,0.891618128797514,0.00248802067313839,0.191046035813976,"P2RY10","P2Y receptor family member 10","Not_significant","P2RY10"
"640",65.835515725309,3.80987255552065,0.696007292764911,0.00253025121472302,0.191046035813976,"BLK","BLK proto-oncogene, Src family tyrosine kinase","Not_significant","BLK"
"89858",74.0405094792253,1.60834272190552,0.876093550422377,0.0025198037819177,0.191046035813976,"SIGLEC12","sialic acid binding Ig like lectin 12","Not_significant","SIGLEC12"
"7447",63.9908844891998,0.00101336711225674,0.0651835428491046,0.00255901687289701,0.192164313548476,"VSNL1","visinin like 1","Not_significant","VSNL1"
"10773",930.416323013353,0.342370216312617,0.189335267456114,0.00263752614949088,0.195349419013769,"ZBTB6","zinc finger and BTB domain containing 6","Not_significant","ZBTB6"
"23064",4808.14473065469,0.401643786179833,0.237840762014754,0.00268613013447239,0.195349419013769,"SETX","senataxin","Not_significant","SETX"
"23511",2056.03756464188,0.361892183620846,0.208049068525719,0.00266294622062681,0.195349419013769,"NUP188","nucleoporin 188","Not_significant","NUP188"
"440590",26.202126752079,2.23255161582599,1.20117353829494,0.00268032483976361,0.195349419013769,"ZYG11A","zyg-11 family member A, cell cycle regulator","Not_significant","ZYG11A"
"442523",24.7803768678868,-0.00243086116175963,0.0653990702028553,0.00266616449665259,0.195349419013769,"DPY19L2P4","DPY19L2 pseudogene 4","Not_significant","DPY19L2P4"
"57348",231.555264246382,-0.011168978503515,0.0667722393749794,0.00262918197496288,0.195349419013769,"TTYH1","tweety family member 1","Not_significant","TTYH1"
"94039",376.303327955163,0.602857794961083,0.354286358785147,0.00268278832083937,0.195349419013769,"ZNF101","zinc finger protein 101","Not_significant","ZNF101"
"9635",29.4699174260065,-0.0120354884318761,0.0670870826999698,0.00270769795418137,0.196034903454072,"CLCA2","chloride channel accessory 2","Not_significant","CLCA2"
"4851",1275.46623246671,0.491449988166443,0.289329802035785,0.00272437209250824,0.196361551042614,"NOTCH1","notch receptor 1","Not_significant","NOTCH1"
"6275",8759.18242623294,-0.0159606865870689,0.0681801380849113,0.00277342928297957,0.198134431161023,"S100A4","S100 calcium binding protein A4","Not_significant","S100A4"
"643",71.667761842974,4.5166164424846,0.910370164172714,0.00279118787491382,0.198134431161023,"CXCR5","C-X-C motif chemokine receptor 5","Not_significant","CXCR5"
"6874",995.384746517853,0.528652678197166,0.315585054154455,0.00277986244515054,0.198134431161023,"TAF4","TATA-box binding protein associated factor 4","Not_significant","TAF4"
"79633",572.842894048818,1.20156570178884,0.695639810825681,0.0027980582412334,0.198134431161023,"FAT4","FAT atypical cadherin 4","Not_significant","FAT4"
"6366",4311.35629755825,2.474199980812,1.32945329212317,0.00289395947973721,0.204030462010294,"CCL21","C-C motif chemokine ligand 21","Not_significant","CCL21"
"23035",546.878194841601,0.489507180518204,0.294377683121666,0.00292146717238265,0.204714586415656,"PHLPP2","PH domain and leucine rich repeat protein phosphatase 2","Not_significant","PHLPP2"
"84440",730.282171505598,0.752732686646449,0.459158261340346,0.00292902257429648,0.204714586415656,"RAB11FIP4","RAB11 family interacting protein 4","Not_significant","RAB11FIP4"
"3569",105.367320167258,0.0104399993430484,0.0662629211487415,0.00298565912875389,0.207131712571626,"IL6","interleukin 6","Not_significant","IL6"
"5055",53.1745548719945,-0.0103403412034457,0.0666401647214483,0.00298926534711607,0.207131712571626,"SERPINB2","serpin family B member 2","Not_significant","SERPINB2"
"2116",31.5022971027922,-0.0267316813160882,0.0732884736425978,0.003004500642481,0.207297704584853,"ETV2","ETS variant transcription factor 2","Not_significant","ETV2"
"84216",1113.00385588047,-0.0429789246240239,0.0866905594600223,0.00302190838058528,0.207611535338508,"TMEM117","transmembrane protein 117","Not_significant","TMEM117"
"101410533",29.709533491755,-0.0217240780081328,0.0705602389506254,0.0030674719247672,0.20896343555007,"YTHDF3-DT","YTHDF3 divergent transcript","Not_significant","YTHDF3-DT"
"9654",2298.51616667984,-0.0559289405268589,0.104345622942707,0.00306466156659755,0.20896343555007,"TTLL4","tubulin tyrosine ligase like 4","Not_significant","TTLL4"
"3097",1562.02374300308,0.70877298148372,0.442899602577276,0.00309266229243783,0.209794255089953,"HIVEP2","HIVEP zinc finger 2","Not_significant","HIVEP2"
"100506428",67.5964901544802,-0.054168467753878,0.101664826600544,0.0031625913020337,0.210202903642544,"CBR3-AS1","CBR3 antisense RNA 1","Not_significant","CBR3-AS1"
"114327",971.462610807626,-0.0461592502651791,0.0905313182865494,0.00316702418695473,0.210202903642544,"EFHC1","EF-hand domain containing 1","Not_significant","EFHC1"
"149986",2288.51261734346,0.600656324027453,0.37346766699042,0.00312319581397345,0.210202903642544,"LSM14B","LSM family member 14B","Not_significant","LSM14B"
"84808",24.8887602087235,-0.0135228275506253,0.0673940652154712,0.00316402804906205,0.210202903642544,"PERM1","PPARGC1 and ESRR induced regulator, muscle 1","Not_significant","PERM1"
"9091",750.86699099622,-0.468503537954948,0.376277533683088,0.00316774294858391,0.210202903642544,"PIGQ","phosphatidylinositol glycan anchor biosynthesis class Q","Not_significant","PIGQ"
"9173",27.7660407936493,-0.00937720341643271,0.0663353760044318,0.00317680448985944,0.210202903642544,"IL1RL1","interleukin 1 receptor like 1","Not_significant","IL1RL1"
"116173",92.1640468645305,-0.00518449361281456,0.0656418033268313,0.00323052087451956,0.212884732731095,"CMTM5","CKLF like MARVEL transmembrane domain containing 5","Not_significant","CMTM5"
"114805",88.4230092365674,1.98758311774553,1.1516045177527,0.00326478657111759,0.213414710188795,"GALNT13","polypeptide N-acetylgalactosaminyltransferase 13","Not_significant","GALNT13"
"2263",246.263816754504,-0.000792500168548989,0.0652214933296263,0.00326500052131511,0.213414710188795,"FGFR2","fibroblast growth factor receptor 2","Not_significant","FGFR2"
"285419",47.122652990797,1.19924699503367,0.745482340018247,0.00330744465072826,0.215317314056483,"LINC01091","long intergenic non-protein coding RNA 1091","Not_significant","LINC01091"
"92610",742.936277328053,0.592814060388386,0.378905400694328,0.00333973909419894,0.21654653685077,"TIFA","TRAF interacting protein with forkhead associated domain","Not_significant","TIFA"
"3853",37.1883958744932,-0.00489949585731022,0.0656944975800789,0.00342196089001893,0.21836979671682,"KRT6A","keratin 6A","Not_significant","KRT6A"
"4795",568.884859415366,-0.0528071281443087,0.099508518656628,0.00339625413663789,0.21836979671682,"NFKBIL1","NFKB inhibitor like 1","Not_significant","NFKBIL1"
"56912",936.36153613199,-0.399933424053313,0.289670117889994,0.00339680052398152,0.21836979671682,"IFT46","intraflagellar transport 46","Not_significant","IFT46"
"6017",472.872765512624,-0.00746583038573282,0.0660233991136409,0.00342084833843847,0.21836979671682,"RLBP1","retinaldehyde binding protein 1","Not_significant","RLBP1"
"6273",101.751999112716,-0.0166438126335693,0.0686344388453213,0.00345938302476853,0.219888735964126,"S100A2","S100 calcium binding protein A2","Not_significant","S100A2"
"54",8784.33401150324,-0.00763916889706168,0.0655721885086951,0.00348057942778817,0.220368450437804,"ACP5","acid phosphatase 5, tartrate resistant","Not_significant","ACP5"
"3620",1201.56546104413,1.51892312024043,0.933905659837064,0.00353331420007193,0.221888505437348,"IDO1","indoleamine 2,3-dioxygenase 1","Not_significant","IDO1"
"4316",300.756005038224,-0.00694520143744745,0.0659431508454429,0.00352704781881652,0.221888505437348,"MMP7","matrix metallopeptidase 7","Not_significant","MMP7"
"57621",1002.15361954893,0.286407174536425,0.169013309827538,0.00355796943668875,0.221888505437348,"ZBTB2","zinc finger and BTB domain containing 2","Not_significant","ZBTB2"
"7067",1028.79501963601,-0.412363235524596,0.341095863644862,0.0035595616542752,0.221888505437348,"THRA","thyroid hormone receptor alpha","Not_significant","THRA"
"111",119.790085468847,1.14314114760929,0.737865684157507,0.00358029419418161,0.222322499096393,"ADCY5","adenylate cyclase 5","Not_significant","ADCY5"
"84946",805.603063738775,0.340027921915428,0.213141083892581,0.00360881589236905,0.223234990736775,"LTV1","LTV1 ribosome biogenesis factor","Not_significant","LTV1"
"202309",321.011273268993,1.29553309197586,0.825095328083514,0.00364535078290616,0.224634306832137,"GAPT","GRB2 binding adaptor protein, transmembrane","Not_significant","GAPT"
"158880",591.524100773152,-0.0292967191905323,0.0748902255448255,0.00366785559939408,0.224951862575311,"USP51","ubiquitin specific peptidase 51","Not_significant","USP51"
"388325",470.039893606089,0.968542524355449,0.639728682471529,0.00367837049983785,0.224951862575311,"SCIMP","SLP adaptor and CSK interacting membrane protein","Not_significant","SCIMP"
"146556",111.986424311301,-0.01492630193132,0.0678185293672463,0.00373529799721763,0.226715737462701,"C16orf89","chromosome 16 open reading frame 89","Not_significant","C16orf89"
"6369",67.181260007671,1.66345721246783,1.0426473000759,0.00372982986374894,0.226715737462701,"CCL24","C-C motif chemokine ligand 24","Not_significant","CCL24"
"29094",998.105041536604,-0.031167361475859,0.0761849981311312,0.00377159418472582,0.227210403404471,"LGALSL","galectin like","Not_significant","LGALSL"
"340719",1495.91742629864,-0.0197501057487359,0.0696479142617995,0.00376107484158567,0.227210403404471,"NANOS1","nanos C2HC-type zinc finger 1","Not_significant","NANOS1"
